"IndivYr","AnimalID","VI95","VI50","MigStatus","Date","AvgDE","DEclass","Age","MAXFAT","RUMP","PSPB","Chest","girth","LactStatus"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-23,2.924290909026,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-24,2.91459983661022,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-25,2.85412631444417,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-26,2.74721354456521,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-27,2.80179850396469,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-28,2.86840109907308,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-29,2.80729508238257,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-30,2.61575007787454,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-14",140630,0.194133078908017,0,"Intermediate",2014-08-31,2.47754465685372,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-01,2.89979497177317,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-02,2.81906556337692,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-03,2.92536167978098,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-04,2.89006188138276,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-05,2.92986980270817,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-06,2.73608444648062,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-07,2.69833131182532,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-08,2.48536380853323,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-09,2.3986218253543,"Poor",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-10,2.45935108997428,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-11,2.60872175977913,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-12,2.64153966174959,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-13,2.62882389499887,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-14,2.7364418515678,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-15,2.55125494389984,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-16,2.94049387923941,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-17,2.94605047404283,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-18,3.00492806218514,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-19,2.95139030547131,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-20,2.99364575093374,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-21,2.8237280641465,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-22,2.97969228055929,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-23,2.97656656389775,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-24,2.97325908505461,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-25,2.88013736041761,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-26,3.02425193575018,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-27,2.84586095225079,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-28,2.57401252572676,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-29,2.37279383302978,"Poor",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-30,2.5775728766442,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-07-31,2.8431932315774,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-01,2.8196694544411,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-02,2.97417587806293,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-03,2.92558059289499,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-04,2.87049245330908,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-05,2.68928604623252,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-06,2.67976686878949,"Marginal",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-07,2.92205201144192,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-08,2.91625129324212,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-09,2.93759802270461,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-10,2.88310996363853,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-11,2.89316601739262,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-12,2.89236595032601,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-13,2.88807999419758,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-14,2.90281772833506,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-15,2.89057004266465,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-16,2.89041554040647,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-17,2.80073593090568,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-18,2.79288638468412,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-19,2.83975740066134,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-20,2.84444161916181,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-21,2.92909518810333,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-22,2.93897532913914,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-23,2.8931231017156,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-24,2.81615541424275,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-25,2.9586098055015,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-26,2.96246425193989,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-27,2.99588906582207,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-28,2.89827013697692,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-29,2.88147173990674,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-30,2.96056675125478,"Excellent",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140630-15",140630,0.342377787417277,0.181378160245829,"Resident",2015-08-31,2.87719800486434,"Good",5,1.76,4.5,"Pregnant",183,176.5541,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-01,2.81598692989637,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-02,2.86751959335399,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-03,3.00158585541184,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-04,2.8691671357454,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-05,2.83378360862214,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-06,2.8540786030723,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-07,2.80174366696851,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-08,2.82132136708138,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-09,3.00103426394756,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-10,2.87117144995729,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-11,2.99935360553588,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-12,2.99762038880671,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-13,2.96213906911815,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-14,2.93597921113986,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-15,2.89790196809485,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-16,2.8613819329327,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-17,2.8789769380839,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-18,2.76009416098286,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-19,2.77435261484916,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-20,2.91288488091143,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-21,2.7733884779762,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-22,2.69399917952873,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-23,2.54256107989224,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-24,2.58901435010531,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-25,2.66561023327148,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-26,2.35053459436854,"Poor",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-27,2.42913609174669,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-28,2.67383547058468,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-29,2.48422937808402,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-30,2.63138263727538,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-07-31,2.89023978199024,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-01,2.86552899837707,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-02,2.81346402939987,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-03,3.00264838695377,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-04,2.94191541044127,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-05,2.92850416598147,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-06,2.95390830106766,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-07,2.96168320407226,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-08,2.89096717911603,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-09,2.86632024208056,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-10,2.92169508334513,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-11,2.94616561409712,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-12,2.94543697290446,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-13,2.86212449686449,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-14,2.91568244849846,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-15,2.94292832424039,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-16,2.90792529310891,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-17,2.91250273582191,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-18,2.87411125082411,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-19,2.96472352023297,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-20,2.93951791756017,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-21,2.92722091875796,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-22,2.89660517308009,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-23,2.71191643016098,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-24,2.70370531967419,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-25,2.62050681309913,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-26,2.56836148312485,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-27,2.84729746328438,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-28,2.89576073044013,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-29,2.77838962154124,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-30,2.84836170470594,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-14",140050,0.192584141435337,0,"Intermediate",2014-08-31,2.53060511728241,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-01,2.89571269543385,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-02,2.97505526743068,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-03,2.93030574867615,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-04,2.88880509710972,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-05,2.89834981439093,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-06,2.78946663788622,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-07,2.63475370348693,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-08,2.613739511654,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-09,2.45955126392607,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-10,2.46627329839101,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-11,2.60455501479931,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-12,2.66411432531542,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-13,2.64137946624112,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-14,2.72405362467249,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-15,2.57553524218957,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-16,2.98005981746066,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-17,2.96388397476027,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-18,3.00912993151793,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-19,2.97912764932209,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-20,2.94689252221751,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-21,2.83218873766805,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-22,2.95789966698977,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-23,3.00574393116284,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-24,2.98214930544901,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-25,2.90711445627555,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-26,2.98536084090073,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-27,2.9316307770469,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-28,2.95742279594855,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-29,2.97866633658169,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-30,2.92966445706644,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-07-31,2.79774767193188,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-01,2.85700789200795,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-02,2.98477630304038,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-03,2.95718444550337,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-04,2.7280027174295,"Marginal",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-05,2.94721261529461,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-06,2.88158358795732,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-07,2.87663478778301,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-08,2.79888462467482,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-09,2.9213006527447,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-10,2.9127010669429,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-11,2.87645725549087,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-12,2.88817191036941,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-13,2.85784960131714,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-14,2.8826578626119,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-15,2.9266530367713,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-16,2.88715938744575,"Good",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-17,2.917288806498,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-18,2.93873313634469,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-19,2.94153892373271,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
"140050-15",140050,0.29480159718505,0.128695912545363,"Resident",2015-08-20,2.96292581534507,"Excellent",8,1.1,4,"Pregnant",171,165.9857,"No"
