"IndivYr","AnimalID","VI95","VI50","Dist","MigStatus","MigRank","Date","AvgDE","DEclass","AvgGHerb","AvgGShrub","AvgGForage","IFBF","preg_pspb","LactStatus","girthmass","adjmass","Age","HRarea"
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-17,2.65782036591738,"Marginal",15.5759450421794,14.7379235805584,30.3138686227378,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-18,2.78896843063833,"Good",17.8746428661523,85.6766983947367,103.551341260889,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-19,2.58371665861216,"Marginal",10.0206364206259,89.0465808576247,99.0672172782506,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-20,2.6184574821478,"Marginal",9.82977792360932,69.1571122237382,78.9868901473475,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-21,2.58993228543818,"Marginal",13.2322401802531,29.2299774432889,42.462217623542,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-22,2.68292268172743,"Marginal",16.617024758218,28.9042990663029,45.5213238245209,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-23,2.56800152355996,"Marginal",10.4013703278322,22.2088034289146,32.6101737567468,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-24,2.59633714036692,"Marginal",8.27999039335139,39.3134524843675,47.5934428777189,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-25,2.46472498558871,"Marginal",5.5435708823791,337.267446190284,342.811017072663,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-26,2.61693868138334,"Marginal",10.0474596935605,59.3939692124606,69.4414289060211,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-27,2.73398568465222,"Marginal",16.1561975835524,78.5083303274604,94.6645279110128,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-28,2.67073579826631,"Marginal",7.49376755122824,87.6579881743898,95.151755725618,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-29,2.73236962844763,"Marginal",17.3651988913192,42.7599678644436,60.1251667557628,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-30,2.70128542308002,"Marginal",12.1353565633981,56.9349396365303,69.0702961999284,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140340-14",140340,0,0,10262.4643751924,"Migrant",60,2014-08-31,2.72753864712042,"Marginal",7.22088290360783,61.6069484871393,68.8278313907471,7.399225,1,"Yes",252.8580655,179.9120507,7,26.1597569027557
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-15,2.4006043473782,"Marginal",3.11820367769003,223.050595411061,226.168799088751,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-16,2.75036946524622,"Good",8.91326081532019,2.68725707307504,11.6005178883952,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-17,2.55232443561623,"Marginal",3.33667541564375,7.5310795474712,10.867754963115,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-18,2.71260919246603,"Marginal",6.56706918467289,3.90640538381198,10.4734745684849,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-19,2.72600890903028,"Marginal",6.32563201695694,6.26901154260204,12.594643559559,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-20,2.52403144934042,"Marginal",1.83490126208537,10.7307215872229,12.5656228493083,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-21,2.42744020839553,"Marginal",1.00109496756037,15.2206662117866,16.221761179347,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-22,2.56078980510369,"Marginal",2.63995919928628,13.7246643732928,16.3646235725791,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-23,2.5766413049331,"Marginal",3.09467909381608,12.8841324441729,15.978811537989,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-24,2.5189151674645,"Marginal",1.43844566645466,14.8539169988427,16.2923626652974,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-25,2.47392044106486,"Marginal",1.84456842697951,49.3415852938627,51.1861537208422,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-26,2.46847617673366,"Marginal",1.7034742883612,104.121187884126,105.824662172487,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-27,2.4999400847737,"Marginal",1.97184958999222,10.59740535572,12.5692549457122,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-28,2.51302247463442,"Marginal",2.48351694486311,35.1892826494696,37.6727995943327,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-29,2.36801976262367,"Poor",4.30691353177494,199.045583074071,203.352496605846,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-30,2.58971703670968,"Marginal",2.96662005931978,3.6665384999976,6.63315855931738,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-07-31,2.49196070234665,"Marginal",1.39883137003034,5.04342633130361,6.44225770133395,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-01,2.64906062240793,"Marginal",7.78021543146765,177.392467313608,185.172682745076,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-02,2.55797212443202,"Marginal",8.64713591614173,203.509195008595,212.156330924737,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-03,2.39879170395087,"Poor",1.99451106618942,112.81736061849,114.811871684679,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-04,2.66599734737153,"Marginal",8.81707071355973,116.3592162805,125.17628699406,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-05,2.59066958688497,"Marginal",9.57097425710992,213.759093826484,223.330068083594,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-06,2.35082916111539,"Poor",0.951040602067117,467.538913119222,468.489953721289,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-07,2.34201650724367,"Poor",0.93616746636,370.686874139447,371.623041605807,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-08,2.44053055207204,"Marginal",1.58700366880468,201.37745329366,202.964456962465,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-09,2.51159333814487,"Marginal",2.50881552741319,212.497882883157,215.00669841057,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-10,2.47155011406382,"Marginal",1.46847957709754,198.125998692321,199.594478269419,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-11,2.43348223033447,"Marginal",1.27173468951181,154.383956527661,155.655691217173,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-12,2.78522863366423,"Good",24.9726482811937,45.9104060813483,70.883054362542,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-13,2.86219995965908,"Good",22.3402360642727,20.8158828964612,43.1561189607339,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-14,2.79814231865771,"Good",14.1402573468369,26.3253198468074,40.4655771936443,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-15,2.81400574677372,"Good",37.1972247630961,5.76783438277798,42.9650591458741,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-16,2.79067018449237,"Good",21.115806483553,52.3406587532811,73.4564652368341,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-17,2.8462241043278,"Good",23.9877930039918,13.1709489767538,37.1587419807456,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-18,2.65735507782533,"Marginal",15.527346227803,12.1403620467966,27.6677082745996,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-19,2.63772010270039,"Marginal",9.69480654126375,17.5527725992179,27.2475791404816,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-20,2.41598403266093,"Marginal",1.44596807324635,237.825159326604,239.27112739985,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-21,2.62825107664955,"Marginal",8.66296722086064,122.63748431243,131.300451533291,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-22,2.81791839834891,"Good",28.833775088578,8.788232200153,37.622007288731,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-23,2.81940482678851,"Good",37.3250662783216,0.431984791426766,37.7570510697484,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-24,2.78036790904504,"Good",27.9095115606832,11.0705848233163,38.9800963839995,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-25,2.73578321769791,"Marginal",15.307106779978,71.8350048022772,87.1421115822552,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-26,2.83702941993163,"Good",38.7306440729408,13.0394302787237,51.7700743516645,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-27,2.74711246938994,"Marginal",30.6477545127207,1.40676784537214,32.0545223580928,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-28,2.86535800510589,"Good",27.4437281837772,15.7406105172667,43.1843387010439,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-29,2.69765076332219,"Marginal",11.6327240915874,106.599969480239,118.232693571826,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-30,2.84713060494906,"Good",26.8414041916342,19.8873081522901,46.7287123439243,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140360-14",140360,0.0680328927421663,0,7373.85278793452,"Intermediate",36,2014-08-31,2.74094940300037,"Marginal",18.5013579346687,22.3536933238068,40.8550512584755,7.686356506,1,"No",252.8580655,179.7692185,3,76.9042398130379
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-15,2.94476614092698,"Excellent",32.8086058388233,0.889120568042177,33.6977264068655,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-16,2.82512933872279,"Good",26.3056879728896,0.669874423182414,26.975562396072,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-17,2.81751670562685,"Good",17.1162662477928,60.4614410597975,77.5777073075903,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-18,2.67772740482587,"Marginal",17.6801044997446,4.65869579180292,22.3388002915475,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-19,2.64714504990509,"Marginal",16.4179205174787,14.4743358946001,30.8922564120788,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-20,2.67914407775763,"Marginal",15.2230558324995,12.2880871937284,27.5111430262279,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-21,2.62980302829874,"Marginal",8.16086943662327,17.9109626463601,26.0718320829834,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-22,2.55912161332824,"Marginal",7.93559966311091,15.8139741879717,23.7495738510826,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-23,2.53748942320224,"Marginal",19.1216400552223,4.42641687098419,23.5480569262065,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-24,2.63919563439911,"Marginal",18.8877202207601,10.48025477995,29.3679750007101,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-25,2.77692423521665,"Good",22.2289857948109,34.2724572834316,56.5014430782425,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-26,2.81042644812472,"Good",25.8378411850353,49.419386275897,75.2572274609323,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-27,2.69958485221247,"Marginal",12.0006287508026,12.1104960340969,24.1111247848995,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-28,2.61992990461415,"Marginal",6.49217910796833,61.0358818694896,67.5280609774579,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-29,2.70809210953292,"Marginal",19.9316322967323,9.19469724613457,29.1263295428669,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-30,2.7064849387899,"Marginal",21.5585422742542,7.72952997281183,29.288072247066,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-07-31,2.90348871885151,"Excellent",26.3878897363261,52.3829136791257,78.7708034154518,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-01,2.7290135284819,"Marginal",16.3005842395461,13.7723139717933,30.0728982113394,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-02,2.67084824977879,"Marginal",20.4284558585438,5.43297618700054,25.8614320455443,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-03,2.97356245893171,"Excellent",43.1388647137644,0.069576605915096,43.2084413196795,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-04,2.94250889147267,"Excellent",37.792945756432,3.74871309894609,41.5416588553781,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-05,2.87862471892411,"Good",33.0388389018723,4.92683518056539,37.9656740824377,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-06,2.79958806575948,"Good",20.9648418566416,15.5458926578464,36.510734514488,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-07,2.8202277837109,"Good",30.4091200427906,10.346944215987,40.7560642587776,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-08,2.95308441992079,"Excellent",29.830995829392,40.8972827919898,70.7282786213818,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-09,2.86745013144568,"Good",35.133865401281,0.216681576793226,35.3505469780742,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-10,2.87170593631615,"Good",34.0425260235861,0.0847601050412921,34.1272861286274,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-11,2.83688635991547,"Good",21.5801131256168,25.7449220619094,47.3250351875262,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-12,2.8533597022478,"Good",25.0619733753381,34.6183970596746,59.6803704350127,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-13,2.85194695405106,"Good",26.3742106924175,9.85175391583743,36.2259646082549,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-14,2.80895668733227,"Good",21.7020218492567,1.73536212734256,23.4373839765993,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-15,2.77153781526801,"Good",23.7661742242295,0.149851718599604,23.9160259428291,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-16,2.97881168926167,"Excellent",35.6000619738713,7.21861051614,42.8186724900113,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-17,2.94091352406049,"Excellent",23.29138989108,32.32974795842,55.6211378495,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-18,2.82862810105605,"Good",29.2604752390525,28.1649168791371,57.4253921181896,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-19,2.87844304201176,"Good",26.5043388843933,35.6915803356002,62.1959192199935,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-20,2.86940409314927,"Good",26.3926611067322,4.2306615309582,30.6233226376904,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-21,2.96069777650783,"Excellent",34.6004191059219,15.1188545394694,49.7192736453913,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-22,2.85829860611011,"Good",38.858229943442,0.479385390012484,39.3376153334545,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-23,2.88886810230433,"Good",37.4553482990757,0.244533078936531,37.6998813780122,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-24,2.92417445632955,"Excellent",27.6366072065637,0.636854894181959,28.2734621007457,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-25,2.92671597352028,"Excellent",36.6965107296304,1.44246641549157,38.138977145122,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-26,2.92950167594151,"Excellent",34.9291558110927,0.78575849140488,35.7149143024976,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-27,2.92135614999566,"Excellent",31.9201105615353,43.3348894416369,75.2550000031722,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-28,2.92559919667415,"Excellent",30.4787632896585,28.1189632409612,58.5977265306197,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-29,3.0381759434494,"Excellent",36.3594139988137,4.6959387501242,41.0553527489379,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-30,3.01040837373251,"Excellent",29.7526374427435,0.436947718895248,30.1895851616387,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140400-14",140400,0.251658167081956,0.0169650906756491,4239.12291916344,"Resident",12,2014-08-31,2.94828553123708,"Excellent",38.4981000592421,0.0790986588838429,38.5771987181259,6.394201463,1,"Yes",272.4236967,190.9258053,NA,65.0435596016617
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-15,2.97371534875806,"Excellent",40.7813368073319,0.681724343060905,41.4630611503928,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-16,2.91539772146116,"Excellent",37.1165828487552,0.476055507426056,37.5926383561813,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-17,2.85905164469528,"Good",31.857684791646,0.150254039172558,32.0079388308186,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-18,2.81958607684147,"Good",21.0656770438308,0.746763271733313,21.8124403155641,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-19,2.83150730900711,"Good",32.6433006585263,0.325277660646459,32.9685783191728,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-20,2.87281438148993,"Good",25.2999329207396,9.64393788375045,34.94387080449,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-21,2.82398304867683,"Good",32.7791177298285,1.28530935694059,34.0644270867691,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
"140480-14",140480,0.398356398725064,0.0488272716252362,2212.52496154652,"Resident",6,2014-07-22,2.8823609808851,"Good",30.2712364082925,1.05365709681389,31.3248935051064,9.076155745,1,"No",272.4236967,189.2737013,6,67.6960197046356
